datetime,irradiance,temp,humidity,cloud_cover,zenith,wind_speed_10m,hour,minute,dayofyear,hour_sin,hour_cos,irradiance_lag1,irradiance_lag2,irradiance_roll3,irradiance_roll5,temp_lag1,temp_lag2,temp_roll3,temp_roll5,actual_power_kW
2025-01-08 15:00:00+05:00,432.0,25.0,43.1,0.0,62,1.8,15,0,8,-0.7071067811865471,-0.7071067811865479,478.0,522.0,477.3333333333333,519.4,25.0,25.0,25.0,25.4,432.0
2025-01-08 15:15:00+05:00,384.0,25.0,43.8,0.0,65,1.9,15,15,8,-0.7071067811865471,-0.7071067811865479,432.0,478.0,431.3333333333333,476.0,25.0,25.0,25.0,25.2,384.0
2025-01-08 15:30:00+05:00,334.0,25.0,43.7,0.0,67,1.8,15,30,8,-0.7071067811865471,-0.7071067811865479,384.0,432.0,383.3333333333333,430.0,25.0,25.0,25.0,25.0,334.0
2025-01-08 15:45:00+05:00,282.0,25.0,43.5,0.0,70,1.8,15,45,8,-0.7071067811865471,-0.7071067811865479,334.0,384.0,333.3333333333333,382.0,25.0,25.0,25.0,25.0,282.0
2025-01-08 16:00:00+05:00,230.0,25.0,43.4,0.0,73,1.8,16,0,8,-0.8660254037844385,-0.5000000000000004,282.0,334.0,282.0,332.4,25.0,25.0,25.0,25.0,230.0
2025-01-08 16:15:00+05:00,178.0,25.0,43.8,0.0,76,1.7,16,15,8,-0.8660254037844385,-0.5000000000000004,230.0,282.0,230.0,281.6,25.0,25.0,25.0,25.0,178.0
2025-01-08 16:30:00+05:00,128.0,25.0,44.9,0.0,79,1.7,16,30,8,-0.8660254037844385,-0.5000000000000004,178.0,230.0,178.66666666666666,230.4,25.0,25.0,25.0,25.0,128.0
2025-01-08 16:45:00+05:00,82.0,25.0,45.9,0.0,82,1.6,16,45,8,-0.8660254037844385,-0.5000000000000004,128.0,178.0,129.33333333333334,180.0,25.0,25.0,25.0,25.0,82.0
2025-01-08 17:00:00+05:00,42.0,25.0,46.9,0.0,85,1.6,17,0,8,-0.9659258262890683,-0.25881904510252063,82.0,128.0,84.0,132.0,25.0,25.0,25.0,25.0,42.0
2025-01-09 07:00:00+05:00,58.0,18.5,67.2,0.0,84,2.4,7,0,9,0.9659258262890683,-0.25881904510252063,19.0,1.0,26.0,15.6,14.0,14.0,14.0,14.0,58.0
2025-01-09 07:15:00+05:00,104.0,18.5,66.8,0.0,81,2.4,7,15,9,0.9659258262890683,-0.25881904510252063,58.0,19.0,60.333333333333336,36.4,14.0,14.0,14.0,14.0,104.0
2025-01-09 07:30:00+05:00,155.0,18.5,66.9,0.0,78,2.5,7,30,9,0.9659258262890683,-0.25881904510252063,104.0,58.0,105.66666666666667,67.4,14.0,14.0,14.0,14.0,155.0
2025-01-09 07:45:00+05:00,209.0,18.5,67.0,0.0,75,2.5,7,45,9,0.9659258262890683,-0.25881904510252063,155.0,104.0,156.0,109.0,14.0,14.0,14.0,14.0,209.0
2025-01-09 08:00:00+05:00,264.0,18.5,67.1,0.0,72,2.5,8,0,9,0.8660254037844387,-0.4999999999999998,209.0,155.0,209.33333333333334,158.0,14.0,14.0,14.0,14.0,264.0
2025-01-09 08:15:00+05:00,319.0,18.5,66.7,0.0,69,2.5,8,15,9,0.8660254037844387,-0.4999999999999998,264.0,209.0,264.0,210.2,14.0,14.0,14.0,14.0,319.0
2025-01-09 08:30:00+05:00,373.0,18.5,65.8,0.0,66,2.4,8,30,9,0.8660254037844387,-0.4999999999999998,319.0,264.0,318.6666666666667,264.0,14.0,14.0,14.0,14.0,373.0
2025-01-09 08:45:00+05:00,425.0,18.5,65.0,0.0,64,2.3,8,45,9,0.8660254037844387,-0.4999999999999998,373.0,319.0,372.3333333333333,318.0,14.0,14.0,14.333333333333334,14.2,425.0
2025-01-09 09:00:00+05:00,474.0,18.5,64.2,0.0,61,2.3,9,0,9,0.7071067811865476,-0.7071067811865475,425.0,373.0,424.0,371.0,15.0,14.0,14.666666666666666,14.4,474.0
2025-01-09 09:15:00+05:00,520.0,18.5,61.2,0.0,59,2.3,9,15,9,0.7071067811865476,-0.7071067811865475,474.0,425.0,473.0,422.2,15.0,15.0,15.333333333333334,14.8,520.0
2025-01-09 09:30:00+05:00,563.0,18.5,56.3,0.0,56,2.3,9,30,9,0.7071067811865476,-0.7071067811865475,520.0,474.0,519.0,471.0,16.0,15.0,16.333333333333332,15.6,563.0
2025-01-09 09:45:00+05:00,604.0,19.0,51.9,0.0,54,2.3,9,45,9,0.7071067811865476,-0.7071067811865475,563.0,520.0,562.3333333333334,517.2,18.0,16.0,17.666666666666668,16.6,604.0
2025-01-09 10:00:00+05:00,640.0,21.0,47.9,0.0,52,2.3,10,0,9,0.49999999999999994,-0.8660254037844387,604.0,563.0,602.3333333333334,560.2,19.0,18.0,19.333333333333332,17.8,640.0
2025-01-09 10:15:00+05:00,673.0,22.0,44.8,0.0,50,2.3,10,15,9,0.49999999999999994,-0.8660254037844387,640.0,604.0,639.0,600.0,21.0,19.0,20.666666666666668,19.2,673.0
2025-01-09 10:30:00+05:00,702.0,22.0,42.5,0.0,48,2.3,10,30,9,0.49999999999999994,-0.8660254037844387,673.0,640.0,671.6666666666666,636.4,22.0,21.0,21.666666666666668,20.4,702.0
2025-01-09 10:45:00+05:00,727.0,23.0,40.2,0.0,46,2.3,10,45,9,0.49999999999999994,-0.8660254037844387,702.0,673.0,700.6666666666666,669.2,22.0,22.0,22.333333333333332,21.4,727.0
2025-01-09 11:00:00+05:00,746.0,23.0,38.1,0.0,45,2.2,11,0,9,0.258819045102521,-0.9659258262890682,727.0,702.0,725.0,697.6,23.0,22.0,22.666666666666668,22.2,746.0
2025-01-09 11:15:00+05:00,762.0,24.0,37.0,0.0,44,2.2,11,15,9,0.258819045102521,-0.9659258262890682,746.0,727.0,745.0,722.0,23.0,23.0,23.333333333333332,22.8,762.0
2025-01-09 11:30:00+05:00,773.0,24.0,36.7,0.0,43,2.1,11,30,9,0.258819045102521,-0.9659258262890682,762.0,746.0,760.3333333333334,742.0,24.0,23.0,23.666666666666668,23.2,773.0
2025-01-09 11:45:00+05:00,779.0,24.0,36.4,0.0,43,2.0,11,45,9,0.258819045102521,-0.9659258262890682,773.0,762.0,771.3333333333334,757.4,24.0,24.0,24.0,23.6,779.0
2025-01-09 12:00:00+05:00,781.0,24.0,36.1,0.0,43,1.9,12,0,9,1.2246467991473532e-16,-1.0,779.0,773.0,777.6666666666666,768.2,24.0,24.0,24.0,23.8,781.0
2025-01-09 12:15:00+05:00,778.0,25.0,35.4,0.0,43,1.8,12,15,9,1.2246467991473532e-16,-1.0,781.0,779.0,779.3333333333334,774.6,24.0,24.0,24.333333333333332,24.2,778.0
2025-01-09 12:30:00+05:00,770.0,25.0,34.1,0.0,44,1.7,12,30,9,1.2246467991473532e-16,-1.0,778.0,781.0,776.3333333333334,776.2,25.0,24.0,24.666666666666668,24.4,770.0
2025-01-09 12:45:00+05:00,758.0,26.0,32.9,0.0,44,1.6,12,45,9,1.2246467991473532e-16,-1.0,770.0,778.0,768.6666666666666,773.2,25.0,25.0,25.333333333333332,24.8,758.0
2025-01-09 13:00:00+05:00,742.0,27.0,31.7,0.0,45,1.5,13,0,9,-0.2588190451025208,-0.9659258262890683,758.0,770.0,756.6666666666666,765.8,26.0,25.0,26.0,25.4,742.0
2025-01-09 13:15:00+05:00,721.0,27.0,31.1,0.0,47,1.4,13,15,9,-0.2588190451025208,-0.9659258262890683,742.0,758.0,740.3333333333334,753.8,27.0,26.0,26.666666666666668,26.0,721.0
2025-01-09 13:30:00+05:00,695.0,27.0,30.9,0.0,48,1.4,13,30,9,-0.2588190451025208,-0.9659258262890683,721.0,742.0,719.3333333333334,737.2,27.0,27.0,27.0,26.4,695.0
2025-01-09 13:45:00+05:00,666.0,27.0,30.7,0.0,50,1.4,13,45,9,-0.2588190451025208,-0.9659258262890683,695.0,721.0,694.0,716.4,27.0,27.0,27.0,26.8,666.0
2025-01-09 14:00:00+05:00,632.0,27.0,30.5,0.0,52,1.4,14,0,9,-0.4999999999999997,-0.8660254037844388,666.0,695.0,664.3333333333334,691.2,27.0,27.0,27.0,27.0,632.0
2025-01-09 14:15:00+05:00,594.0,27.0,31.1,0.0,54,1.4,14,15,9,-0.4999999999999997,-0.8660254037844388,632.0,666.0,630.6666666666666,661.6,27.0,27.0,27.0,27.0,594.0
2025-01-09 14:30:00+05:00,552.0,27.0,32.6,0.0,57,1.6,14,30,9,-0.4999999999999997,-0.8660254037844388,594.0,632.0,592.6666666666666,627.8,27.0,27.0,27.0,27.0,552.0
2025-01-09 14:45:00+05:00,508.0,26.0,34.2,0.0,59,1.7,14,45,9,-0.4999999999999997,-0.8660254037844388,552.0,594.0,551.3333333333334,590.4,27.0,27.0,26.666666666666668,26.8,508.0
2025-01-09 15:00:00+05:00,460.0,26.0,35.8,0.0,62,1.8,15,0,9,-0.7071067811865471,-0.7071067811865479,508.0,552.0,506.6666666666667,549.2,26.0,27.0,26.333333333333332,26.6,460.0
2025-01-09 15:15:00+05:00,411.0,25.0,36.8,0.0,64,1.8,15,15,9,-0.7071067811865471,-0.7071067811865479,460.0,508.0,459.6666666666667,505.0,26.0,26.0,25.666666666666668,26.2,411.0
2025-01-09 15:30:00+05:00,359.0,25.0,37.1,0.0,67,1.8,15,30,9,-0.7071067811865471,-0.7071067811865479,411.0,460.0,410.0,458.0,25.0,26.0,25.333333333333332,25.8,359.0
2025-01-09 15:45:00+05:00,305.0,25.0,37.4,0.0,70,1.9,15,45,9,-0.7071067811865471,-0.7071067811865479,359.0,411.0,358.3333333333333,408.6,25.0,25.0,25.0,25.4,305.0
2025-01-09 16:00:00+05:00,251.0,25.0,37.7,0.0,73,1.9,16,0,9,-0.8660254037844385,-0.5000000000000004,305.0,359.0,305.0,357.2,25.0,25.0,25.0,25.2,251.0
2025-01-09 16:15:00+05:00,196.0,25.0,38.4,0.0,76,1.9,16,15,9,-0.8660254037844385,-0.5000000000000004,251.0,305.0,250.66666666666666,304.4,25.0,25.0,25.0,25.0,196.0
2025-01-09 16:30:00+05:00,143.0,25.0,39.5,0.0,79,1.9,16,30,9,-0.8660254037844385,-0.5000000000000004,196.0,251.0,196.66666666666666,250.8,25.0,25.0,25.0,25.0,143.0
2025-01-09 16:45:00+05:00,92.0,25.0,40.7,0.0,82,2.0,16,45,9,-0.8660254037844385,-0.5000000000000004,143.0,196.0,143.66666666666666,197.4,25.0,25.0,25.0,25.0,92.0
2025-01-09 17:00:00+05:00,48.0,25.0,41.9,0.0,85,2.0,17,0,9,-0.9659258262890683,-0.25881904510252063,92.0,143.0,94.33333333333333,146.0,25.0,25.0,25.0,25.0,48.0
2025-01-10 07:00:00+05:00,47.0,18.5,67.1,7.3,84,2.6,7,0,10,0.9659258262890683,-0.25881904510252063,17.0,0.0,21.333333333333332,12.8,15.0,15.0,15.0,15.0,47.0
2025-01-10 07:15:00+05:00,79.0,18.5,67.1,15.2,81,2.7,7,15,10,0.9659258262890683,-0.25881904510252063,47.0,17.0,47.666666666666664,28.6,15.0,15.0,15.0,15.0,79.0
2025-01-10 07:30:00+05:00,123.0,18.5,67.5,13.0,78,2.7,7,30,10,0.9659258262890683,-0.25881904510252063,79.0,47.0,83.0,53.2,15.0,15.0,15.0,15.0,123.0
2025-01-10 07:45:00+05:00,192.0,18.5,67.8,0.0,75,2.6,7,45,10,0.9659258262890683,-0.25881904510252063,123.0,79.0,131.33333333333334,91.6,15.0,15.0,15.0,15.0,192.0
2025-01-10 08:00:00+05:00,244.0,18.5,68.1,0.0,72,2.6,8,0,10,0.8660254037844387,-0.4999999999999998,192.0,123.0,186.33333333333334,137.0,15.0,15.0,15.0,15.0,244.0
2025-01-10 08:15:00+05:00,290.0,18.5,67.6,2.3,69,2.6,8,15,10,0.8660254037844387,-0.4999999999999998,244.0,192.0,242.0,185.6,15.0,15.0,15.0,15.0,290.0
2025-01-10 08:30:00+05:00,325.0,18.5,66.4,6.9,66,2.5,8,30,10,0.8660254037844387,-0.4999999999999998,290.0,244.0,286.3333333333333,234.8,15.0,15.0,15.333333333333334,15.2,325.0
2025-01-10 08:45:00+05:00,399.0,18.5,65.2,0.0,64,2.5,8,45,10,0.8660254037844387,-0.4999999999999998,325.0,290.0,338.0,290.0,16.0,15.0,15.666666666666666,15.4,399.0
2025-01-10 09:00:00+05:00,448.0,18.5,63.9,0.0,61,2.4,9,0,10,0.7071067811865476,-0.7071067811865475,399.0,325.0,390.6666666666667,341.2,16.0,16.0,16.333333333333332,15.8,448.0
2025-01-10 09:15:00+05:00,494.0,18.5,61.0,0.0,58,2.4,9,15,10,0.7071067811865476,-0.7071067811865475,448.0,399.0,447.0,391.2,17.0,16.0,17.0,16.4,494.0
2025-01-10 09:30:00+05:00,536.0,19.0,56.6,0.0,56,2.3,9,30,10,0.7071067811865476,-0.7071067811865475,494.0,448.0,492.6666666666667,440.4,18.0,17.0,18.0,17.2,536.0
2025-01-10 09:45:00+05:00,565.0,21.0,52.5,1.8,54,2.3,9,45,10,0.7071067811865476,-0.7071067811865475,536.0,494.0,531.6666666666666,488.4,19.0,18.0,19.333333333333332,18.2,565.0
2025-01-10 10:00:00+05:00,587.0,22.0,48.8,4.1,52,2.2,10,0,10,0.49999999999999994,-0.8660254037844387,565.0,536.0,562.6666666666666,526.0,21.0,19.0,20.666666666666668,19.4,587.0
2025-01-10 10:15:00+05:00,644.0,23.0,46.1,0.0,50,2.1,10,15,10,0.49999999999999994,-0.8660254037844387,587.0,565.0,598.6666666666666,565.2,22.0,21.0,22.0,20.6,644.0
2025-01-10 10:30:00+05:00,673.0,24.0,44.3,0.0,48,2.1,10,30,10,0.49999999999999994,-0.8660254037844387,644.0,587.0,634.6666666666666,601.0,23.0,22.0,23.0,21.8,673.0
2025-01-10 10:45:00+05:00,695.0,24.0,42.6,0.0,46,2.1,10,45,10,0.49999999999999994,-0.8660254037844387,673.0,644.0,670.6666666666666,632.8,24.0,23.0,23.666666666666668,22.8,695.0
2025-01-10 11:00:00+05:00,712.0,25.0,40.9,0.0,45,2.1,11,0,10,0.258819045102521,-0.9659258262890682,695.0,673.0,693.3333333333334,662.2,24.0,24.0,24.333333333333332,23.6,712.0
2025-01-10 11:15:00+05:00,724.0,25.0,40.0,0.0,44,2.0,11,15,10,0.258819045102521,-0.9659258262890682,712.0,695.0,710.3333333333334,689.6,25.0,24.0,24.666666666666668,24.2,724.0
2025-01-10 11:30:00+05:00,732.0,25.0,39.7,0.0,43,1.9,11,30,10,0.258819045102521,-0.9659258262890682,724.0,712.0,722.6666666666666,707.2,25.0,25.0,25.0,24.6,732.0
2025-01-10 11:45:00+05:00,736.0,26.0,39.4,0.0,43,1.8,11,45,10,0.258819045102521,-0.9659258262890682,732.0,724.0,730.6666666666666,719.8,25.0,25.0,25.333333333333332,25.0,736.0
2025-01-10 12:00:00+05:00,737.0,26.0,39.1,0.0,43,1.8,12,0,10,1.2246467991473532e-16,-1.0,736.0,732.0,735.0,728.2,26.0,25.0,25.666666666666668,25.4,737.0
2025-01-10 12:15:00+05:00,734.0,26.0,38.3,0.0,43,1.7,12,15,10,1.2246467991473532e-16,-1.0,737.0,736.0,735.6666666666666,732.6,26.0,26.0,26.0,25.6,734.0
2025-01-10 12:30:00+05:00,726.0,27.0,36.9,0.0,43,1.6,12,30,10,1.2246467991473532e-16,-1.0,734.0,737.0,732.3333333333334,733.0,26.0,26.0,26.333333333333332,26.0,726.0
2025-01-10 12:45:00+05:00,713.0,28.0,35.6,0.0,44,1.5,12,45,10,1.2246467991473532e-16,-1.0,726.0,734.0,724.3333333333334,729.2,27.0,26.0,27.0,26.6,713.0
2025-01-10 13:00:00+05:00,697.0,28.0,34.4,0.0,45,1.4,13,0,10,-0.2588190451025208,-0.9659258262890683,713.0,726.0,712.0,721.4,28.0,27.0,27.666666666666668,27.0,697.0
2025-01-10 13:15:00+05:00,676.0,29.0,33.8,0.0,47,1.3,13,15,10,-0.2588190451025208,-0.9659258262890683,697.0,713.0,695.3333333333334,709.2,28.0,28.0,28.333333333333332,27.6,676.0
2025-01-10 13:30:00+05:00,650.0,29.0,33.8,0.0,48,1.3,13,30,10,-0.2588190451025208,-0.9659258262890683,676.0,697.0,674.3333333333334,692.4,29.0,28.0,28.666666666666668,28.2,650.0
2025-01-10 13:45:00+05:00,620.0,29.0,33.8,0.0,50,1.3,13,45,10,-0.2588190451025208,-0.9659258262890683,650.0,676.0,648.6666666666666,671.2,29.0,29.0,29.0,28.6,620.0
2025-01-10 14:00:00+05:00,586.0,29.0,33.8,0.0,52,1.3,14,0,10,-0.4999999999999997,-0.8660254037844388,620.0,650.0,618.6666666666666,645.8,29.0,29.0,29.0,28.8,586.0
2025-01-10 14:15:00+05:00,547.0,28.0,34.8,0.0,54,1.4,14,15,10,-0.4999999999999997,-0.8660254037844388,586.0,620.0,584.3333333333334,615.8,29.0,29.0,28.666666666666668,28.8,547.0
2025-01-10 14:30:00+05:00,505.0,28.0,37.1,0.0,57,1.5,14,30,10,-0.4999999999999997,-0.8660254037844388,547.0,586.0,546.0,581.6,28.0,29.0,28.333333333333332,28.6,505.0
2025-01-10 14:45:00+05:00,460.0,27.0,39.5,0.0,59,1.6,14,45,10,-0.4999999999999997,-0.8660254037844388,505.0,547.0,504.0,543.6,28.0,28.0,27.666666666666668,28.2,460.0
2025-01-10 15:00:00+05:00,414.0,27.0,42.1,0.0,62,1.7,15,0,10,-0.7071067811865471,-0.7071067811865479,460.0,505.0,459.6666666666667,502.4,27.0,28.0,27.333333333333332,27.8,414.0
2025-01-10 15:15:00+05:00,365.0,26.0,43.4,0.0,64,1.8,15,15,10,-0.7071067811865471,-0.7071067811865479,414.0,460.0,413.0,458.2,27.0,27.0,26.666666666666668,27.2,365.0
2025-01-10 15:30:00+05:00,315.0,26.0,43.4,0.0,67,1.9,15,30,10,-0.7071067811865471,-0.7071067811865479,365.0,414.0,364.6666666666667,411.8,26.0,27.0,26.333333333333332,26.8,315.0
2025-01-10 15:45:00+05:00,264.0,26.0,43.3,0.0,70,1.9,15,45,10,-0.7071067811865471,-0.7071067811865479,315.0,365.0,314.6666666666667,363.6,26.0,26.0,26.0,26.4,264.0
2025-01-10 16:00:00+05:00,213.0,26.0,43.2,0.0,73,2.0,16,0,10,-0.8660254037844385,-0.5000000000000004,264.0,315.0,264.0,314.2,26.0,26.0,26.0,26.2,213.0
2025-01-10 16:15:00+05:00,163.0,26.0,43.7,0.0,76,2.0,16,15,10,-0.8660254037844385,-0.5000000000000004,213.0,264.0,213.33333333333334,264.0,26.0,26.0,26.0,26.0,163.0
2025-01-10 16:30:00+05:00,117.0,26.0,44.8,0.0,79,2.0,16,30,10,-0.8660254037844385,-0.5000000000000004,163.0,213.0,164.33333333333334,214.4,26.0,26.0,26.0,26.0,117.0
2025-01-10 16:45:00+05:00,75.0,26.0,45.8,0.0,82,2.0,16,45,10,-0.8660254037844385,-0.5000000000000004,117.0,163.0,118.33333333333333,166.4,26.0,26.0,26.0,26.0,75.0
2025-01-10 17:00:00+05:00,39.0,26.0,46.9,0.0,85,2.0,17,0,10,-0.9659258262890683,-0.25881904510252063,75.0,117.0,77.0,121.4,26.0,26.0,26.0,26.0,39.0
2025-01-11 07:00:00+05:00,31.0,18.5,68.2,20.1,84,1.9,7,0,11,0.9659258262890683,-0.25881904510252063,12.0,0.0,14.333333333333334,8.6,17.0,16.0,16.666666666666668,16.4,31.0
2025-01-11 07:15:00+05:00,50.0,18.5,67.6,28.0,81,1.9,7,15,11,0.9659258262890683,-0.25881904510252063,31.0,12.0,31.0,18.6,17.0,17.0,17.0,16.6,50.0
2025-01-11 07:30:00+05:00,75.0,18.5,67.2,28.8,78,1.9,7,30,11,0.9659258262890683,-0.25881904510252063,50.0,31.0,52.0,33.6,17.0,17.0,17.0,16.8,75.0
2025-01-11 07:45:00+05:00,107.0,18.5,66.9,24.6,75,1.9,7,45,11,0.9659258262890683,-0.25881904510252063,75.0,50.0,77.33333333333333,55.0,17.0,17.0,17.0,17.0,107.0
2025-01-11 08:00:00+05:00,131.0,18.5,66.5,26.6,72,1.9,8,0,11,0.8660254037844387,-0.4999999999999998,107.0,75.0,104.33333333333333,78.8,17.0,17.0,17.0,17.0,131.0
2025-01-11 08:15:00+05:00,159.0,18.5,66.1,25.8,69,2.0,8,15,11,0.8660254037844387,-0.4999999999999998,131.0,107.0,132.33333333333334,104.4,17.0,17.0,17.0,17.0,159.0
2025-01-11 08:30:00+05:00,186.0,18.5,65.7,25.5,66,2.0,8,30,11,0.8660254037844387,-0.4999999999999998,159.0,131.0,158.66666666666666,131.6,17.0,17.0,17.0,17.0,186.0
2025-01-11 08:45:00+05:00,218.0,18.5,65.2,24.2,64,2.1,8,45,11,0.8660254037844387,-0.4999999999999998,186.0,159.0,187.66666666666666,160.2,17.0,17.0,17.333333333333332,17.2,218.0
2025-01-11 09:00:00+05:00,250.0,18.5,64.7,23.3,61,2.3,9,0,11,0.7071067811865476,-0.7071067811865475,218.0,186.0,218.0,188.8,18.0,17.0,17.666666666666668,17.4,250.0
2025-01-11 09:15:00+05:00,282.0,19.0,63.1,22.4,58,2.4,9,15,11,0.7071067811865476,-0.7071067811865475,250.0,218.0,250.0,219.0,18.0,18.0,18.333333333333332,17.8,282.0
2025-01-11 09:30:00+05:00,316.0,20.0,60.3,20.6,56,2.5,9,30,11,0.7071067811865476,-0.7071067811865475,282.0,250.0,282.6666666666667,250.4,19.0,18.0,19.0,18.4,316.0
2025-01-11 09:45:00+05:00,338.0,21.0,57.7,21.5,54,2.6,9,45,11,0.7071067811865476,-0.7071067811865475,316.0,282.0,312.0,280.8,20.0,19.0,20.0,19.2,338.0
2025-01-11 10:00:00+05:00,368.0,23.0,55.3,20.1,52,2.8,10,0,11,0.49999999999999994,-0.8660254037844387,338.0,316.0,340.6666666666667,310.8,21.0,20.0,21.333333333333332,20.2,368.0
2025-01-11 10:15:00+05:00,402.0,24.0,53.7,17.5,50,2.8,10,15,11,0.49999999999999994,-0.8660254037844387,368.0,338.0,369.3333333333333,341.2,23.0,21.0,22.666666666666668,21.4,402.0
2025-01-11 10:30:00+05:00,426.0,24.0,53.0,16.6,48,2.8,10,30,11,0.49999999999999994,-0.8660254037844387,402.0,368.0,398.6666666666667,370.0,24.0,23.0,23.666666666666668,22.4,426.0
2025-01-11 10:45:00+05:00,440.0,25.0,52.2,17.1,46,2.8,10,45,11,0.49999999999999994,-0.8660254037844387,426.0,402.0,422.6666666666667,394.8,24.0,24.0,24.333333333333332,23.4,440.0
2025-01-11 11:00:00+05:00,469.0,25.0,51.5,14.3,45,2.9,11,0,11,0.258819045102521,-0.9659258262890682,440.0,426.0,445.0,421.0,25.0,24.0,24.666666666666668,24.2,469.0
2025-01-11 11:15:00+05:00,491.0,25.0,51.2,12.4,44,2.8,11,15,11,0.258819045102521,-0.9659258262890682,469.0,440.0,466.6666666666667,445.6,25.0,25.0,25.0,24.6,491.0
2025-01-11 11:30:00+05:00,501.0,25.0,51.3,11.9,43,2.7,11,30,11,0.258819045102521,-0.9659258262890682,491.0,469.0,487.0,465.4,25.0,25.0,25.0,24.8,501.0
2025-01-11 11:45:00+05:00,519.0,25.0,51.4,9.5,43,2.6,11,45,11,0.258819045102521,-0.9659258262890682,501.0,491.0,503.6666666666667,484.0,25.0,25.0,25.0,25.0,519.0
2025-01-11 12:00:00+05:00,504.0,26.0,51.6,12.3,43,2.5,12,0,11,1.2246467991473532e-16,-1.0,519.0,501.0,508.0,496.8,25.0,25.0,25.333333333333332,25.2,504.0
2025-01-11 12:15:00+05:00,485.0,26.0,51.1,15.1,43,2.4,12,15,11,1.2246467991473532e-16,-1.0,504.0,519.0,502.6666666666667,500.0,26.0,25.0,25.666666666666668,25.4,485.0
2025-01-11 12:30:00+05:00,471.0,27.0,50.0,16.5,43,2.3,12,30,11,1.2246467991473532e-16,-1.0,485.0,504.0,486.6666666666667,496.0,26.0,26.0,26.333333333333332,25.8,471.0
2025-01-11 12:45:00+05:00,469.0,27.0,49.0,15.2,44,2.2,12,45,11,1.2246467991473532e-16,-1.0,471.0,485.0,475.0,489.6,27.0,26.0,26.666666666666668,26.2,469.0
2025-01-11 13:00:00+05:00,454.0,28.0,48.0,15.7,45,2.1,13,0,11,-0.2588190451025208,-0.9659258262890683,469.0,471.0,464.6666666666667,476.6,27.0,27.0,27.333333333333332,26.8,454.0
2025-01-11 13:15:00+05:00,434.0,28.0,47.5,16.6,47,1.9,13,15,11,-0.2588190451025208,-0.9659258262890683,454.0,469.0,452.3333333333333,462.6,28.0,27.0,27.666666666666668,27.2,434.0
2025-01-11 13:30:00+05:00,413.0,28.0,47.3,17.0,48,1.9,13,30,11,-0.2588190451025208,-0.9659258262890683,434.0,454.0,433.6666666666667,448.2,28.0,28.0,28.0,27.6,413.0
2025-01-11 13:45:00+05:00,391.0,28.0,47.2,16.6,50,1.8,13,45,11,-0.2588190451025208,-0.9659258262890683,413.0,434.0,412.6666666666667,432.2,28.0,28.0,28.0,27.8,391.0
2025-01-11 14:00:00+05:00,369.0,28.0,47.1,15.2,52,1.7,14,0,11,-0.4999999999999997,-0.8660254037844388,391.0,413.0,391.0,412.2,28.0,28.0,28.0,28.0,369.0
2025-01-11 14:15:00+05:00,356.0,28.0,47.9,10.6,54,1.5,14,15,11,-0.4999999999999997,-0.8660254037844388,369.0,391.0,372.0,392.6,28.0,28.0,28.0,28.0,356.0
2025-01-11 14:30:00+05:00,345.0,28.0,49.9,4.1,56,1.3,14,30,11,-0.4999999999999997,-0.8660254037844388,356.0,369.0,356.6666666666667,374.8,28.0,28.0,28.0,28.0,345.0
2025-01-11 14:45:00+05:00,322.0,27.0,52.0,0.0,59,1.1,14,45,11,-0.4999999999999997,-0.8660254037844388,345.0,356.0,341.0,356.6,28.0,28.0,27.666666666666668,27.8,322.0
2025-01-11 15:00:00+05:00,272.0,27.0,54.2,4.1,61,1.0,15,0,11,-0.7071067811865471,-0.7071067811865479,322.0,345.0,313.0,332.8,27.0,28.0,27.333333333333332,27.6,272.0
2025-01-11 15:15:00+05:00,230.0,27.0,55.0,6.4,64,0.9,15,15,11,-0.7071067811865471,-0.7071067811865479,272.0,322.0,274.6666666666667,305.0,27.0,27.0,27.0,27.4,230.0
2025-01-11 15:30:00+05:00,194.0,27.0,54.5,6.9,67,1.0,15,30,11,-0.7071067811865471,-0.7071067811865479,230.0,272.0,232.0,272.6,27.0,27.0,27.0,27.2,194.0
2025-01-11 15:45:00+05:00,163.0,27.0,54.0,4.5,70,1.1,15,45,11,-0.7071067811865471,-0.7071067811865479,194.0,230.0,195.66666666666666,236.2,27.0,27.0,27.0,27.0,163.0
2025-01-11 16:00:00+05:00,137.0,27.0,53.5,0.0,73,1.1,16,0,11,-0.8660254037844385,-0.5000000000000004,163.0,194.0,164.66666666666666,199.2,27.0,27.0,27.0,27.0,137.0
2025-01-11 16:15:00+05:00,106.0,27.0,53.3,0.0,76,1.1,16,15,11,-0.8660254037844385,-0.5000000000000004,137.0,163.0,135.33333333333334,166.0,27.0,27.0,27.0,27.0,106.0
2025-01-11 16:30:00+05:00,77.0,27.0,53.3,0.0,79,1.1,16,30,11,-0.8660254037844385,-0.5000000000000004,106.0,137.0,106.66666666666667,135.4,27.0,27.0,27.0,27.0,77.0
2025-01-11 16:45:00+05:00,51.0,27.0,53.3,0.0,82,1.1,16,45,11,-0.8660254037844385,-0.5000000000000004,77.0,106.0,78.0,106.8,27.0,27.0,27.0,27.0,51.0
2025-01-12 07:15:00+05:00,32.0,20.0,77.2,44.8,81,2.7,7,15,12,0.9659258262890683,-0.25881904510252063,19.0,7.0,19.333333333333332,11.6,20.0,20.0,20.0,19.6,32.0
