datetime_next15,actual_next15_kW,pred_baseline_kW,pred_model_kW
2025-05-17 13:00:00+05:00,709.0,702.1435715789182,658.73
2025-04-02 16:15:00+05:00,255.0,284.0847669233423,245.27333333333334
2025-07-09 13:00:00+05:00,155.0,154.3082185586967,159.17
2025-05-10 11:15:00+05:00,867.0,851.7333334343493,866.1166666666667
2025-07-05 06:30:00+05:00,93.0,68.1207398737794,84.92
2025-03-31 16:15:00+05:00,247.0,296.96335569235293,240.9
2025-04-24 12:30:00+05:00,965.0,905.6005076124227,966.7066666666667
2025-04-18 07:15:00+05:00,212.0,165.2054859786288,209.57333333333332
2025-06-07 12:30:00+05:00,471.0,559.4884344452619,554.25
2025-02-02 12:00:00+05:00,768.0,762.5738727258142,771.4633333333334
2025-01-14 08:30:00+05:00,191.0,163.22416462955022,187.39666666666668
2025-05-01 08:45:00+05:00,611.0,560.4790951198013,613.4366666666666
2025-04-03 08:30:00+05:00,191.0,172.14011070040374,185.52666666666667
2025-04-20 07:30:00+05:00,351.0,293.9913736687351,351.91
2025-04-05 16:30:00+05:00,266.0,324.70185457945274,265.43333333333334
2025-01-27 08:30:00+05:00,366.0,314.79524783406,366.2033333333333
2025-07-15 07:00:00+05:00,235.0,180.06539609671796,226.93
2025-03-04 14:00:00+05:00,744.0,796.2563356601497,763.28
2025-10-09 09:45:00+05:00,724.0,687.2836614608291,722.0433333333333
2025-09-14 16:00:00+05:00,185.0,214.73851970559275,167.18666666666667
2025-04-23 10:30:00+05:00,917.0,886.406457043224,911.9166666666666
2025-06-13 15:15:00+05:00,435.0,413.8613152879879,379.4066666666667
2025-05-27 14:15:00+05:00,398.0,516.890025440073,466.60333333333335
2025-05-24 08:00:00+05:00,162.0,151.33623653507888,179.94333333333333
2025-07-05 08:45:00+05:00,447.0,458.44104564225546,469.89
2025-02-08 17:15:00+05:00,42.0,83.97131066640787,39.67
2025-03-07 15:30:00+05:00,540.0,594.1615580541368,543.7666666666667
2025-04-20 07:45:00+05:00,410.0,352.44035346655255,411.1933333333333
2025-02-25 11:00:00+05:00,833.0,808.1442637546211,834.8633333333333
2025-04-09 09:30:00+05:00,723.0,677.3770547154361,720.8666666666667
2025-10-07 16:45:00+05:00,105.0,157.28020058231454,104.26333333333334
2025-03-01 08:15:00+05:00,297.0,244.45833994177113,297.95666666666665
2025-05-28 16:45:00+05:00,150.0,199.87860958750355,166.01666666666668
2025-09-17 16:15:00+05:00,252.0,307.860623112285,259.47
2025-10-10 10:00:00+05:00,746.0,712.050178324311,742.6933333333334
2025-03-11 12:15:00+05:00,919.0,905.6005076124227,911.1366666666667
2025-10-13 06:15:00+05:00,33.0,54.251490430229495,42.7
2025-01-12 07:30:00+05:00,62.0,36.419598288522465,51.20666666666666
2025-10-01 07:15:00+05:00,270.0,216.7198410546713,273.49666666666667
2025-09-02 14:15:00+05:00,82.0,284.0847669233423,236.79666666666665
2025-06-14 09:30:00+05:00,690.0,663.5078052718864,681.9833333333333
2025-07-20 16:45:00+05:00,201.0,219.69182307828913,180.50333333333333
2025-04-05 14:45:00+05:00,643.0,688.2743221353683,643.6433333333333
2025-10-19 13:45:00+05:00,616.0,648.647895153797,612.0233333333333
2025-07-19 06:45:00+05:00,124.0,106.7565061808113,140.72666666666666
2025-06-05 10:45:00+05:00,815.0,794.2750143110711,803.5933333333334
2025-01-03 15:00:00+05:00,445.0,492.12350857659095,448.5733333333333
2025-07-31 12:45:00+05:00,884.0,902.2570278358526,892.5133333333333
2025-03-10 08:15:00+05:00,370.0,295.97269501781363,355.06
2025-10-13 12:30:00+05:00,629.0,625.8626996393937,612.59
2025-03-22 15:45:00+05:00,450.0,505.99275802014085,453.43
2025-04-01 14:15:00+05:00,450.0,510.94606139283724,480.68
2025-07-07 15:30:00+05:00,55.0,64.15809717562229,59.6
2025-05-16 13:45:00+05:00,450.0,478.25425913304105,434.08
2025-01-01 16:00:00+05:00,221.0,275.1688208524888,222.02
2025-06-11 14:30:00+05:00,632.0,660.5358232482683,605.7266666666667
2025-05-18 06:45:00+05:00,77.0,64.15809717562229,87.20666666666666
2025-01-12 08:45:00+05:00,179.0,150.34557586053958,174.09
2025-09-14 12:00:00+05:00,407.0,464.38500968949114,441.6333333333333
2025-03-30 12:00:00+05:00,888.0,881.4531536705276,886.6266666666667
2025-04-13 07:00:00+05:00,210.0,159.2615219313931,208.97
2025-03-30 07:30:00+05:00,264.0,190.96266351665005,239.76666666666668
2025-06-13 08:00:00+05:00,342.0,288.0474096214994,340.2
2025-10-11 11:45:00+05:00,678.0,680.3490367390541,688.9133333333333
2025-02-04 14:00:00+05:00,655.0,683.3210187626719,648.58
2025-07-30 18:00:00+05:00,40.0,84.96197134094716,42.37
2025-06-07 12:15:00+05:00,560.0,535.7125782563191,538.7866666666666
2025-06-03 17:00:00+05:00,128.0,129.54170169521473,109.18333333333334
2025-08-12 17:00:00+05:00,31.0,84.96197134094716,65.46333333333334
2025-03-24 10:00:00+05:00,815.0,772.480479471207,810.7833333333333
2025-01-02 08:45:00+05:00,429.0,379.1881916791131,423.03333333333336
2025-02-06 11:45:00+05:00,705.0,700.1622502298396,707.9266666666666
2025-03-27 11:30:00+05:00,916.0,899.2850458122348,913.7833333333333
2025-04-22 07:00:00+05:00,239.0,186.00936014395364,237.84
2025-09-22 11:45:00+05:00,756.0,751.676605305882,734.9566666666667
2025-02-22 12:45:00+05:00,854.0,861.6399401797421,855.8133333333334
2025-09-21 14:00:00+05:00,511.0,505.99275802014085,529.54
2025-02-11 08:00:00+05:00,156.0,125.5790589970576,159.21
2025-06-08 16:45:00+05:00,84.0,129.54170169521473,98.36333333333333
2025-10-04 14:15:00+05:00,468.0,519.8620074636908,464.7266666666667
2025-02-13 07:00:00+05:00,74.0,37.41025896306175,77.3
2025-08-23 12:30:00+05:00,483.0,509.955400718298,445.41333333333336
2025-06-19 15:45:00+05:00,441.0,504.0114366710623,460.41
2025-07-23 08:45:00+05:00,374.0,335.5991219993848,384.15
2025-04-13 14:30:00+05:00,653.0,687.2836614608291,644.4166666666666
2025-07-10 16:45:00+05:00,211.0,217.7105017292106,194.90666666666667
2025-02-11 16:30:00+05:00,143.0,187.0000208184929,142.8
2025-05-26 17:45:00+05:00,46.0,80.00866796825076,44.61
2025-03-10 13:15:00+05:00,772.0,789.3217109383747,767.79
2025-03-01 13:45:00+05:00,709.0,732.8540524896359,711.0666666666667
2025-07-16 08:45:00+05:00,349.0,313.8045871595207,340.67
2025-04-13 14:45:00+05:00,566.0,651.619877177415,606.71
2025-05-05 17:00:00+05:00,158.0,210.77587700743564,155.9
2025-03-13 15:30:00+05:00,423.0,475.2822771094232,416.7366666666667
2025-05-29 06:30:00+05:00,90.0,67.13007919924013,91.11666666666666
2025-06-04 14:30:00+05:00,385.0,372.25356695733814,340.8666666666667
2025-03-27 15:30:00+05:00,485.0,537.6938996053977,485.7866666666667
2025-08-19 13:00:00+05:00,269.0,266.2528747816353,274.89666666666665
2025-05-26 12:45:00+05:00,392.0,491.13284790205165,459.5733333333333
2025-06-15 17:00:00+05:00,174.0,233.56107252183904,174.52333333333334
2025-02-10 17:15:00+05:00,38.0,73.07404324647581,37.56
2025-02-08 14:00:00+05:00,631.0,666.4797872955041,634.79
2025-05-03 07:30:00+05:00,342.0,272.19683882887097,330.95666666666665
2025-09-13 16:15:00+05:00,152.0,176.10275339856085,144.41666666666666
2025-05-04 12:15:00+05:00,911.0,905.6005076124227,911.04
2025-04-01 06:30:00+05:00,52.0,34.43827693944391,58.07
2025-03-11 06:45:00+05:00,69.0,38.40091963760103,64.87666666666667
2025-06-02 14:45:00+05:00,215.0,263.28089275801744,274.37333333333333
2025-05-07 06:15:00+05:00,79.0,46.326205033915265,72.13
2025-08-08 08:30:00+05:00,214.0,217.7105017292106,214.67
2025-10-05 06:30:00+05:00,58.0,38.40091963760103,62.81333333333333
2025-08-08 10:15:00+05:00,421.0,375.225548980956,362.91333333333336
2025-05-13 12:00:00+05:00,916.0,841.8267266889566,818.6666666666666
2025-06-15 18:00:00+05:00,35.0,67.13007919924013,35.88
2025-08-27 08:15:00+05:00,269.0,194.92530621480716,214.73333333333332
2025-09-15 08:15:00+05:00,111.0,109.72848820442914,116.89666666666666
2025-08-16 08:30:00+05:00,103.0,90.90593538818283,94.98
2025-08-20 16:00:00+05:00,278.0,305.87930176320646,271.20666666666665
2025-08-18 08:00:00+05:00,335.0,306.8699624377457,346.0
2025-09-17 14:45:00+05:00,392.0,415.84263663706645,400.54333333333335
2025-08-02 07:15:00+05:00,193.0,142.42029046422536,172.07
2025-03-14 14:30:00+05:00,656.0,703.1342322534574,654.4466666666667
2025-07-29 17:00:00+05:00,111.0,117.65377360074338,105.32
2025-04-15 09:30:00+05:00,747.0,702.1435715789182,745.6
2025-02-27 16:15:00+05:00,310.0,370.2722456082596,302.1566666666667
2025-05-10 11:30:00+05:00,839.0,863.6212615288207,868.6166666666667
2025-08-15 16:30:00+05:00,120.0,181.05605677125726,131.33
2025-03-08 09:00:00+05:00,609.0,555.5257917471049,602.8333333333334
2025-10-10 06:15:00+05:00,41.0,60.19545447746517,45.9
2025-05-08 10:30:00+05:00,287.0,370.2722456082596,357.03
2025-08-30 13:30:00+05:00,478.0,509.955400718298,436.9033333333333
2025-02-12 12:15:00+05:00,821.0,816.0695491509352,815.6866666666666
2025-09-12 14:30:00+05:00,194.0,218.70116240374986,162.61666666666667
2025-10-17 06:30:00+05:00,49.0,43.354223010297424,38.75
2025-03-13 10:15:00+05:00,785.0,746.7233019331857,782.1533333333333
2025-10-04 15:15:00+05:00,256.0,328.6644972776099,286.43666666666667
2025-02-26 07:15:00+05:00,151.0,102.79386348265419,150.62666666666667
2025-02-22 14:15:00+05:00,690.0,727.9007491169393,677.3633333333333
2025-01-10 09:45:00+05:00,565.0,535.7125782563191,578.4766666666667
2025-10-03 12:15:00+05:00,355.0,391.0761197735845,368.8233333333333
2025-09-30 12:45:00+05:00,671.0,627.8440209884723,606.9333333333333
2025-02-19 17:00:00+05:00,113.0,167.18680732770733,114.55333333333333
2025-04-26 12:45:00+05:00,863.0,873.5278682742135,861.0966666666667
2025-07-28 08:00:00+05:00,249.0,196.9066275638857,210.53666666666666
2025-07-02 06:30:00+05:00,98.0,37.41025896306175,59.49333333333333
2025-07-27 11:00:00+05:00,464.0,399.0014051698987,389.0
2025-02-04 07:45:00+05:00,190.0,143.41095113876463,194.91
2025-03-28 09:30:00+05:00,692.0,644.68525245564,685.25
2025-06-29 13:00:00+05:00,197.0,141.4296297896861,148.49666666666667
2025-07-01 09:00:00+05:00,230.0,231.5797511727605,234.71
2025-05-12 13:00:00+05:00,391.0,397.02008382082016,399.11
2025-08-31 08:45:00+05:00,236.0,222.66380510190697,245.06666666666666
2025-01-20 14:15:00+05:00,625.0,660.5358232482683,620.14
2025-08-05 14:00:00+05:00,761.0,743.7513199095679,683.7933333333333
2025-03-17 16:45:00+05:00,179.0,233.56107252183904,177.22333333333333
2025-05-18 15:30:00+05:00,254.0,272.19683882887097,237.89333333333335
2025-08-25 14:45:00+05:00,253.0,300.92599839051,293.37666666666667
2025-01-08 08:00:00+05:00,230.0,168.17746800224663,225.51333333333332
2025-05-06 10:15:00+05:00,846.0,814.0882278018566,844.2733333333333
2025-05-24 12:30:00+05:00,553.0,434.66518945331273,462.1333333333333
2025-06-30 10:30:00+05:00,324.0,305.87930176320646,337.70666666666665
2025-05-11 10:30:00+05:00,782.0,756.6299086785784,780.1133333333333
2025-05-10 10:15:00+05:00,791.0,759.6018907021964,788.5966666666667
2025-04-04 13:30:00+05:00,757.0,777.4337828439034,751.9333333333333
2025-04-04 11:00:00+05:00,808.0,790.3123716129139,804.68
2025-04-09 10:15:00+05:00,833.0,797.2469963346889,830.5133333333333
2025-04-17 10:00:00+05:00,789.0,750.6859446313429,788.7833333333333
2025-05-04 09:30:00+05:00,745.0,702.1435715789182,742.94
2025-09-22 14:15:00+05:00,412.0,481.2262411566589,425.75
2025-09-22 09:45:00+05:00,609.0,582.2736299596654,610.0266666666666
2025-02-25 09:45:00+05:00,676.0,631.8066636866292,670.9933333333333
2025-06-26 13:45:00+05:00,69.0,88.92461403910427,78.33333333333333
2025-03-31 16:00:00+05:00,295.0,346.49638941931687,295.4166666666667
2025-07-30 17:00:00+05:00,163.0,145.3922724878432,121.96666666666667
2025-05-05 15:00:00+05:00,584.0,630.81600301209,585.0633333333334
2025-03-24 07:45:00+05:00,354.0,295.97269501781363,350.93666666666667
2025-04-01 10:45:00+05:00,618.0,583.2642906342046,620.6666666666666
2025-01-19 12:30:00+05:00,781.0,784.3684075656784,781.1766666666666
2025-01-07 07:30:00+05:00,93.0,65.14875785016156,89.66
2025-08-28 17:30:00+05:00,43.0,65.14875785016156,40.403333333333336
2025-03-09 12:45:00+05:00,897.0,904.2383491849312,896.4533333333334
2025-07-18 17:15:00+05:00,101.0,115.67245225166481,105.63
2025-01-20 08:30:00+05:00,375.0,322.7205332303742,373.6333333333333
2025-10-04 14:45:00+05:00,369.0,394.0481017972023,368.5566666666667
2025-01-13 13:00:00+05:00,234.0,236.53305454545688,220.75666666666666
2025-08-13 15:30:00+05:00,70.0,77.03668594463292,86.98
2025-08-27 07:00:00+05:00,144.0,123.59773764797905,152.77
2025-10-10 06:45:00+05:00,128.0,89.91527471364356,129.06666666666666
2025-07-01 13:45:00+05:00,209.0,216.7198410546713,225.42
2025-08-13 16:00:00+05:00,80.0,77.03668594463292,86.33666666666667
2025-01-22 10:15:00+05:00,684.0,648.647895153797,683.6933333333334
2025-04-07 10:30:00+05:00,898.0,865.6025828778993,892.8133333333334
2025-02-14 15:00:00+05:00,445.0,469.3383130621875,432.41333333333336
2025-10-06 12:45:00+05:00,196.0,210.77587700743564,213.33
2025-08-20 14:45:00+05:00,351.0,388.10413774996664,360.68666666666667
2025-01-04 10:15:00+05:00,684.0,650.6292165028756,678.61
2025-03-30 10:45:00+05:00,846.0,820.0321918490924,845.4133333333333
2025-03-17 13:30:00+05:00,798.0,819.041531174553,796.35
2025-02-12 11:30:00+05:00,798.0,779.415104192982,795.5866666666667
2025-10-17 15:00:00+05:00,315.0,338.57110402300265,309.14666666666665
2025-04-14 13:45:00+05:00,804.0,832.910780618103,799.4033333333333
2025-08-23 13:45:00+05:00,485.0,480.2355804821196,478.44666666666666
2025-08-21 07:00:00+05:00,224.0,170.15878935132517,222.59
2025-07-01 16:30:00+05:00,114.0,132.51368371883257,115.14333333333333
2025-07-08 06:45:00+05:00,96.0,92.8872567372614,110.68333333333334
2025-01-23 15:45:00+05:00,284.0,334.60846132484556,280.31
2025-03-04 10:45:00+05:00,846.0,816.0695491509352,848.8366666666667
2025-09-16 09:15:00+05:00,423.0,387.11347707542734,409.7
2025-07-16 11:00:00+05:00,446.0,540.6658816290155,525.34
2025-04-18 06:45:00+05:00,122.0,91.89659606272211,131.88
2025-03-28 06:45:00+05:00,92.0,61.186115152004454,94.31666666666666
2025-03-23 08:00:00+05:00,404.0,345.5057287447776,398.89
2025-01-23 09:30:00+05:00,507.0,464.38500968949114,510.31666666666666
2025-09-19 11:00:00+05:00,808.0,788.3310502638356,793.6366666666667
2025-10-13 14:45:00+05:00,404.0,446.5531175477841,412.66
2025-08-09 07:45:00+05:00,223.0,189.97200284211075,219.61666666666667
2025-05-30 12:00:00+05:00,107.0,165.2054859786288,160.88666666666666
2025-08-11 15:30:00+05:00,222.0,277.15014220156735,247.62333333333333
2025-07-25 15:00:00+05:00,113.0,103.78452415719346,100.60666666666667
2025-04-02 13:00:00+05:00,731.0,765.545854749432,735.2866666666666
2025-04-20 17:45:00+05:00,32.0,74.06470392101508,36.82
2025-06-06 08:45:00+05:00,619.0,573.3576838888118,620.12
2025-08-21 13:15:00+05:00,404.0,384.1414950518095,382.1933333333333
2025-01-22 11:45:00+05:00,796.0,785.3590682402175,791.7866666666666
2025-07-25 14:00:00+05:00,78.0,79.01800729371148,82.84333333333333
2025-10-12 11:30:00+05:00,855.0,847.7706907361921,851.74
2025-03-22 13:45:00+05:00,835.0,862.6306008542815,833.1066666666667
2025-08-09 13:45:00+05:00,455.0,314.79524783406,324.18666666666667
2025-05-25 17:45:00+05:00,50.0,89.91527471364356,53.35
2025-05-22 06:45:00+05:00,150.0,111.7098095535077,139.56333333333333
2025-02-17 12:15:00+05:00,869.0,865.6025828778993,855.0566666666666
2025-06-06 08:15:00+05:00,530.0,483.2075625057374,534.34
2025-08-17 15:00:00+05:00,436.0,426.7399040569985,405.1166666666667
2025-09-09 13:30:00+05:00,636.0,715.0221603479288,689.17
2025-05-22 16:15:00+05:00,102.0,122.60707697343977,101.69
2025-09-06 07:30:00+05:00,258.0,199.87860958750355,238.06333333333333
2025-02-23 12:45:00+05:00,893.0,899.2850458122348,893.0666666666667
2025-04-04 11:30:00+05:00,824.0,815.0788884763961,823.5333333333333
2025-05-26 07:15:00+05:00,209.0,157.28020058231454,191.37
2025-08-16 07:15:00+05:00,83.0,82.9806499918686,90.57666666666667
2025-05-01 12:30:00+05:00,927.0,905.6005076124227,926.1366666666667
2025-06-19 14:00:00+05:00,343.0,389.0947984245059,376.89666666666665
2025-08-24 11:00:00+05:00,373.0,384.1414950518095,385.98
2025-10-20 16:15:00+05:00,47.0,88.92461403910427,62.70666666666666
2025-06-19 06:00:00+05:00,41.0,43.354223010297424,37.446666666666665
2025-08-24 12:30:00+05:00,408.0,316.7765691831385,344.33666666666664
2025-06-17 14:30:00+05:00,180.0,199.87860958750355,224.41
2025-09-26 10:45:00+05:00,627.0,606.0494861486081,636.7966666666666
2025-10-10 08:30:00+05:00,502.0,451.5064209204805,501.3
2025-01-25 15:30:00+05:00,344.0,393.057441122663,341.1933333333333
2025-05-02 13:15:00+05:00,876.0,895.3224031140776,874.8566666666667
2025-09-07 13:30:00+05:00,712.0,721.9567850697038,734.6166666666667
2025-06-29 15:15:00+05:00,149.0,174.12143204948228,165.83666666666667
2025-09-22 13:15:00+05:00,701.0,680.3490367390541,651.1933333333334
2025-08-01 14:30:00+05:00,568.0,444.57179619870556,408.0933333333333
2025-01-05 09:30:00+05:00,565.0,522.8339894873086,567.2466666666667
2025-09-05 17:15:00+05:00,85.0,126.56971967159689,81.47333333333333
2025-06-01 11:45:00+05:00,923.0,905.6005076124227,904.8433333333334
2025-05-27 16:30:00+05:00,42.0,55.24215110476877,47.82
2025-02-24 11:00:00+05:00,847.0,824.9854952217888,851.58
2025-07-21 12:00:00+05:00,879.0,779.415104192982,785.65
2025-05-08 10:45:00+05:00,498.0,289.0380702960387,268.94
2025-05-30 14:30:00+05:00,289.0,283.09410624880303,308.17
2025-03-28 07:15:00+05:00,180.0,136.47632641698968,178.52666666666667
2025-06-28 15:00:00+05:00,365.0,374.23488830641674,359.47333333333336
2025-04-14 06:30:00+05:00,86.0,63.16743650108301,101.62333333333333
2025-03-19 07:30:00+05:00,166.0,128.55104102067543,177.60333333333332
2025-09-21 09:30:00+05:00,674.0,636.7599670593256,680.7166666666667
2025-09-16 13:45:00+05:00,392.0,370.2722456082596,346.4
2025-02-21 17:15:00+05:00,75.0,126.56971967159689,74.58333333333333
2025-02-21 10:00:00+05:00,727.0,685.3023401117505,726.14
2025-06-10 15:30:00+05:00,239.0,339.56176469754195,337.98
2025-04-15 12:45:00+05:00,924.0,905.6005076124227,924.7266666666667
2025-02-25 14:00:00+05:00,738.0,770.4991581221284,742.2666666666667
2025-06-29 15:00:00+05:00,171.0,185.01869946941437,185.98
2025-02-09 09:45:00+05:00,600.0,556.5164524216441,600.1433333333333
2025-07-16 15:30:00+05:00,374.0,422.7772613588414,417.89
2025-04-12 14:30:00+05:00,689.0,725.919427767861,681.2233333333334
2025-04-06 08:15:00+05:00,518.0,456.4597242931769,510.32666666666665
2025-08-09 08:15:00+05:00,260.0,242.47701859269256,277.23333333333335
2025-05-31 13:00:00+05:00,845.0,856.6866368070457,840.8833333333333
2025-08-11 09:15:00+05:00,524.0,474.2916164348839,523.7333333333333
2025-03-07 08:45:00+05:00,571.0,512.9273827419158,560.7733333333333
2025-09-12 12:30:00+05:00,503.0,495.0954906002088,507.2866666666667
2025-01-28 09:30:00+05:00,555.0,509.955400718298,555.0333333333333
2025-02-13 10:30:00+05:00,767.0,732.8540524896359,762.15
2025-03-15 11:15:00+05:00,814.0,805.1722817310033,815.5366666666666
2025-08-05 13:30:00+05:00,796.0,827.9574772454066,802.9733333333334
2025-06-10 07:30:00+05:00,261.0,217.7105017292106,273.08
2025-04-12 09:15:00+05:00,676.0,454.4784029440983,433.6433333333333
2025-07-09 06:45:00+05:00,81.0,80.99932864279003,97.97666666666667
2025-02-03 15:45:00+05:00,331.0,384.1414950518095,330.03333333333336
2025-09-20 13:45:00+05:00,638.0,751.676605305882,697.8633333333333
2025-09-26 14:00:00+05:00,135.0,365.3189422355632,275.6166666666667
2025-08-23 06:45:00+05:00,120.0,85.95263201548643,113.93666666666667
2025-06-26 16:45:00+05:00,144.0,141.4296297896861,129.23333333333332
2025-08-27 06:45:00+05:00,120.0,93.87791741180067,125.40333333333334
2025-07-26 15:45:00+05:00,125.0,126.56971967159689,129.66333333333333
2025-01-23 16:15:00+05:00,186.0,236.53305454545688,182.47333333333333
2025-03-01 07:45:00+05:00,195.0,153.31755788415742,201.71
2025-01-03 16:30:00+05:00,128.0,184.02803879487507,127.69666666666667
2025-03-20 14:00:00+05:00,680.0,712.050178324311,677.1433333333333
2025-10-18 15:00:00+05:00,350.0,387.11347707542734,344.66
2025-05-16 16:30:00+05:00,239.0,288.0474096214994,240.51
2025-05-04 07:30:00+05:00,349.0,295.97269501781363,350.29
2025-08-07 08:30:00+05:00,397.0,347.48705009385617,390.24666666666667
2025-07-06 16:15:00+05:00,93.0,129.54170169521473,110.36666666666666
2025-08-10 14:00:00+05:00,747.0,776.4431221693642,749.4666666666667
2025-01-30 11:00:00+05:00,681.0,660.5358232482683,681.5433333333333
2025-02-09 12:15:00+05:00,795.0,792.2936929619925,788.2766666666666
2025-06-19 13:30:00+05:00,402.0,401.97338719351654,475.43666666666667
2025-06-23 11:45:00+05:00,178.0,190.96266351665005,197.39333333333335
2025-08-04 07:15:00+05:00,207.0,175.11209272402158,208.20333333333335
2025-01-17 10:30:00+05:00,455.0,451.5064209204805,491.00333333333333
2025-07-12 13:00:00+05:00,883.0,893.341081764999,879.73
2025-08-15 08:30:00+05:00,159.0,160.25218260593238,168.37666666666667
2025-02-08 11:15:00+05:00,735.0,716.012821022468,739.55
2025-02-06 09:00:00+05:00,407.0,346.49638941931687,399.9866666666667
2025-08-05 07:15:00+05:00,268.0,203.84125228566066,252.07
2025-05-07 16:15:00+05:00,340.0,395.03876247174156,334.82
2025-04-22 17:30:00+05:00,72.0,118.64443427528265,71.29
2025-03-23 09:30:00+05:00,720.0,672.4237513427397,715.3633333333333
2025-06-16 08:45:00+05:00,655.0,596.1428794032154,635.98
2025-03-27 09:15:00+05:00,651.0,602.0868434504509,651.75
2025-03-04 14:45:00+05:00,572.0,525.8059715109264,476.1433333333333
2025-01-18 12:00:00+05:00,700.0,692.2369648335255,706.8766666666667
2025-06-04 11:00:00+05:00,905.0,884.4251356941456,902.6466666666666
2025-07-21 12:30:00+05:00,896.0,898.2943851376954,890.2066666666667
2025-05-03 17:15:00+05:00,105.0,120.6257556243612,84.94666666666667
2025-01-09 14:30:00+05:00,552.0,593.1708973795974,551.4333333333333
2025-05-28 07:00:00+05:00,89.0,77.03668594463292,92.74
2025-03-08 16:30:00+05:00,265.0,326.6831759285313,268.23333333333335
2025-01-31 16:45:00+05:00,98.0,140.4389691151468,97.71333333333334
2025-04-30 08:00:00+05:00,383.0,374.23488830641674,420.94
2025-01-21 13:30:00+05:00,723.0,744.7419805841071,724.3
2025-01-04 14:00:00+05:00,631.0,662.5171445973469,622.52
2025-09-27 10:00:00+05:00,155.0,187.0000208184929,187.39333333333335
2025-05-28 08:15:00+05:00,218.0,196.9066275638857,225.56666666666666
2025-08-03 07:30:00+05:00,276.0,210.77587700743564,263.27
2025-09-23 11:30:00+05:00,838.0,840.8360660144172,845.21
2025-03-15 08:45:00+05:00,447.0,379.1881916791131,422.93666666666667
2025-02-21 14:15:00+05:00,709.0,749.6952839568037,706.1966666666667
2025-10-16 08:30:00+05:00,465.0,416.83329731160575,467.7033333333333
2025-10-08 11:15:00+05:00,864.0,850.7426727598101,859.92
2025-01-29 16:45:00+05:00,100.0,144.4016118133039,98.14666666666666
2025-05-14 11:00:00+05:00,863.0,877.4905109723707,897.3
2025-07-26 11:30:00+05:00,118.0,114.68179157712554,120.74333333333334
2025-06-29 13:15:00+05:00,241.0,199.87860958750355,239.76666666666668
2025-10-10 14:00:00+05:00,497.0,505.00209734560156,531.5966666666667
2025-05-03 06:15:00+05:00,81.0,54.251490430229495,79.31666666666666
2025-10-07 10:30:00+05:00,804.0,778.4244435184426,795.6733333333333
2025-06-05 06:00:00+05:00,48.0,35.428937613983194,37.373333333333335
2025-02-28 12:45:00+05:00,857.0,864.6119222033599,856.6533333333333
2025-01-25 14:30:00+05:00,524.0,558.4977737707227,513.9466666666667
2025-09-23 15:45:00+05:00,316.0,374.23488830641674,326.92333333333335
2025-05-02 14:15:00+05:00,733.0,772.480479471207,734.8233333333334
2025-06-28 14:45:00+05:00,373.0,439.6184928260092,458.6333333333333
2025-09-02 13:15:00+05:00,724.0,657.5638412246506,628.0066666666667
2025-08-08 17:30:00+05:00,37.0,46.326205033915265,35.73
2025-10-08 10:15:00+05:00,799.0,769.5084974475892,774.0433333333333
2025-03-23 10:30:00+05:00,863.0,829.9387985944852,861.5666666666667
2025-07-04 18:00:00+05:00,31.0,63.16743650108301,37.32333333333333
2025-08-26 12:30:00+05:00,797.0,841.8267266889566,793.38
2025-05-07 08:30:00+05:00,602.0,543.6378636526335,595.2433333333333
2025-02-13 06:45:00+05:00,33.0,63.16743650108301,43.86333333333334
2025-04-18 13:15:00+05:00,854.0,873.5278682742135,851.41
2025-07-29 16:15:00+05:00,131.0,157.28020058231454,142.90333333333334
2025-04-11 07:15:00+05:00,239.0,200.86927026204285,257.8066666666667
2025-05-29 11:45:00+05:00,863.0,855.6959761325065,862.7066666666667
2025-01-29 11:30:00+05:00,724.0,709.0781963006932,720.77
2025-05-18 06:15:00+05:00,42.0,38.40091963760103,36.72
2025-05-23 14:15:00+05:00,519.0,519.8620074636908,512.66
2025-06-24 14:30:00+05:00,221.0,334.60846132484556,337.9866666666667
2025-02-03 07:45:00+05:00,187.0,140.4389691151468,183.69666666666666
2025-01-01 15:30:00+05:00,324.0,374.23488830641674,323.2366666666667
2025-04-25 08:15:00+05:00,529.0,475.2822771094232,524.0
2025-06-09 06:30:00+05:00,120.0,87.933953364565,114.74333333333334
2025-06-10 11:15:00+05:00,635.0,626.8533603139329,647.8
2025-01-12 12:00:00+05:00,471.0,467.356991713109,459.76666666666665
2025-06-13 12:15:00+05:00,739.0,693.2276255080646,693.4233333333333
2025-02-21 07:15:00+05:00,143.0,93.87791741180067,137.62666666666667
2025-02-23 15:00:00+05:00,593.0,638.7412884084042,593.54
2025-06-23 09:00:00+05:00,338.0,309.84194446136354,314.5833333333333
2025-06-04 10:15:00+05:00,817.0,813.0975671273175,840.7633333333333
2025-10-05 08:15:00+05:00,381.0,327.6738366030706,379.0833333333333
2025-09-24 10:45:00+05:00,820.0,809.1349244291603,824.2933333333333
2025-03-26 08:45:00+05:00,577.0,524.8153108363872,578.8666666666667
2025-07-12 14:45:00+05:00,424.0,442.59047484962696,402.41
2025-04-02 15:45:00+05:00,304.0,382.16017370273096,325.72333333333336
2025-09-04 13:30:00+05:00,427.0,421.78660068430213,362.11
2025-03-02 07:00:00+05:00,75.0,39.391580312140306,61.51
2025-08-01 07:00:00+05:00,217.0,171.14945002586447,224.42
